time,sensor_accX[m/s2],sensor_accY[m/s2],sensor_accZ[m/s2],label_labeling1_label11
4852,-0.374878,0.463531,0.798859,x
4853,-0.375992,0.464355,0.797562,x
4854,-0.379105,0.4580689999999999,0.800323,x
4855,-0.384247,0.458389,0.80275,x
4856,-0.385788,0.452866,0.79924,x
4857,-0.38382,0.451248,0.800125,x
4858,-0.383179,0.44928,0.8049470000000001,x
4859,-0.383698,0.4520109999999999,0.804871,x
4860,-0.3825679999999999,0.451797,0.80481,x
4861,-0.38237,0.454422,0.80188,x
4862,-0.37944,0.456421,0.800095,x
4863,-0.378159,0.462738,0.798904,x
4864,-0.375,0.460083,0.798279,x
4865,-0.376221,0.464935,0.80014,x
4866,-0.3763579999999999,0.462418,0.799469,x
4867,-0.380707,0.457809,0.799606,x
4868,-0.380402,0.454681,0.800674,x
4869,-0.381531,0.4565729999999999,0.804459,x
4870,-0.384613,0.452057,0.802032,x
4871,-0.385727,0.449234,0.801071,x
4872,-0.386108,0.450684,0.805359,x
4873,-0.384781,0.452667,0.803574,x
4874,-0.382889,0.452408,0.804077,x
4875,-0.38176,0.4571229999999999,0.803345,x
4876,-0.382034,0.458481,0.801147,x
4877,-0.38028,0.460159,0.79892,x
4878,-0.377182,0.460297,0.79776,x
4879,-0.375656,0.462921,0.797287,x
4880,-0.377884,0.461502,0.7983399999999999,x
4881,-0.378693,0.460846,0.8013,x
4882,-0.379288,0.457947,0.798325,x
4883,-0.3815,0.455643,0.797729,x
4884,-0.383911,0.454712,0.8006439999999999,x
4885,-0.385208,0.451904,0.8018649999999999,x
4886,-0.3850099999999999,0.451324,0.802277,x
4887,-0.386154,0.446136,0.801895,x
4888,-0.386612,0.448166,0.8040619999999999,x
4889,-0.386978,0.448502,0.807541,x
4890,-0.384384,0.448975,0.802963,x
4891,-0.383209,0.4515689999999999,0.805176,x
4892,-0.379333,0.457397,0.802383,x
4893,-0.378815,0.460114,0.799042,x
4894,-0.373795,0.464294,0.797638,x
4895,-0.375778,0.4659729999999999,0.795135,x
4896,-0.3760989999999999,0.4657439999999999,0.796188,x
4897,-0.380417,0.466309,0.794205,x
4898,-0.381454,0.463821,0.795532,x
4899,-0.382416,0.461441,0.798874,x
4900,-0.384445,0.456665,0.7990109999999999,x
4901,-0.386139,0.45137,0.801086,x
4902,-0.388153,0.448883,0.801178,x
4903,-0.387329,0.4480439999999999,0.801987,x
4904,-0.386047,0.447159,0.801819,x
4905,-0.385315,0.4488979999999999,0.803467,x
4906,-0.384628,0.449051,0.805283,x
4907,-0.383575,0.451859,0.804565,x
4908,-0.38028,0.455338,0.8023680000000001,x
4909,-0.376404,0.4599609999999999,0.800797,x
4910,-0.374008,0.464005,0.799927,x
4911,-0.374603,0.465927,0.798904,x
4912,-0.378357,0.463654,0.7983859999999999,x
4913,-0.380173,0.462845,0.7972560000000001,x
4914,-0.3832239999999999,0.464233,0.796829,x
4915,-0.384811,0.462051,0.7966770000000001,x
4916,-0.3851469999999999,0.4573819999999999,0.797379,x
4917,-0.3850099999999999,0.452637,0.800323,x
4918,-0.389313,0.451431,0.800186,x
4919,-0.386658,0.449387,0.802277,x
4920,-0.387527,0.4460909999999999,0.804092,x
4921,-0.386185,0.449097,0.806442,x
4922,-0.386169,0.447922,0.803787,x
4923,-0.3840179999999999,0.447327,0.805466,x
4924,-0.380844,0.449539,0.806076,x
4925,-0.379089,0.4575649999999999,0.8034359999999999,x
4926,-0.376846,0.4600979999999999,0.8002779999999999,x
4927,-0.375107,0.460846,0.800461,x
4928,-0.37764,0.4638819999999999,0.7966310000000001,x
4929,-0.379303,0.466202,0.7944180000000001,x
4930,-0.379272,0.46788,0.794205,x
4931,-0.381302,0.46701,0.795441,x
4932,-0.384384,0.4646,0.797089,x
4933,-0.3856199999999999,0.4600979999999999,0.796417,x
4934,-0.385574,0.455887,0.79808,x
4935,-0.3876949999999999,0.449677,0.799408,x
4936,-0.387634,0.452347,0.799728,x
4937,-0.387787,0.451187,0.802658,x
4938,-0.386383,0.448959,0.802841,x
4939,-0.386734,0.453262,0.804642,x
4940,-0.3845369999999999,0.450943,0.804977,x
4941,-0.382324,0.4488069999999999,0.802383,x
4942,-0.378036,0.450607,0.803177,x
4943,-0.380661,0.452377,0.801743,x
4944,-0.377228,0.458679,0.805084,x
4945,-0.374985,0.456924,0.803635,x
4946,-0.377136,0.4582819999999999,0.800217,x
4947,-0.3819889999999999,0.460464,0.801376,x
4948,-0.3810119999999999,0.457779,0.799088,x
4949,-0.380173,0.4613649999999999,0.794983,x
4950,-0.38559,0.462341,0.7964939999999999,x
4951,-0.387604,0.463776,0.800369,x
4952,-0.389343,0.4617,0.799377,x
4953,-0.383499,0.459396,0.796692,x
4954,-0.380661,0.458374,0.794876,x
4955,-0.38414,0.460022,0.797821,x
4956,-0.388306,0.453766,0.79628,x
4957,-0.38475,0.4508819999999999,0.7969510000000001,x
4958,-0.389084,0.443909,0.80162,x
4959,-0.387909,0.4432069999999999,0.806519,x
4960,-0.388336,0.44075,0.809738,x
4961,-0.386185,0.435684,0.812241,x
4962,-0.383286,0.436691,0.8094939999999999,x
4963,-0.38356,0.444977,0.81105,x
4964,-0.378326,0.4526979999999999,0.807098,x
4965,-0.377365,0.449768,0.8069,x
4966,-0.37796,0.451172,0.8043819999999999,x
4967,-0.382431,0.4475399999999999,0.80835,x
4968,-0.38768,0.445999,0.8068390000000001,x
4969,-0.391006,0.440613,0.804962,x
4970,-0.392578,0.4423069999999999,0.8053279999999999,x
4971,-0.395767,0.4399109999999999,0.804962,x
4972,-0.393005,0.4376529999999999,0.8025359999999999,x
4973,-0.390213,0.441925,0.8060609999999999,x
4974,-0.38591,0.441391,0.8072199999999999,x
4975,-0.384399,0.438675,0.802597,x
4976,-0.380951,0.432281,0.8068390000000001,x
4977,-0.386719,0.429443,0.8104100000000001,x
4978,-0.386185,0.4309689999999999,0.811493,x
4979,-0.391327,0.420212,0.8162229999999999,x
4980,-0.38092,0.425964,0.81604,x
4981,-0.384293,0.4300229999999999,0.821304,x
4982,-0.381958,0.427643,0.824417,x
4983,-0.3832239999999999,0.422195,0.822998,x
4984,-0.384445,0.428543,0.818222,x
4985,-0.380829,0.426468,0.815796,x
4986,-0.381577,0.4232939999999999,0.810837,x
4987,-0.3820949999999999,0.4207609999999999,0.816238,x
4988,-0.381134,0.416199,0.817734,x
4989,-0.385178,0.412781,0.8181149999999999,x
4990,-0.380524,0.412827,0.814087,x
4991,-0.380432,0.405945,0.814362,x
4992,-0.386414,0.392731,0.823715,x
4993,-0.393204,0.38324,0.8309479999999999,x
4994,-0.398315,0.376907,0.835526,x
4995,-0.40033,0.372604,0.8438260000000001,x
4996,-0.401993,0.371521,0.840714,x
4997,-0.398956,0.378555,0.835938,x
4998,-0.3977199999999999,0.384903,0.8308110000000001,x
4999,-0.389633,0.391418,0.826202,x
5000,-0.384552,0.401016,0.81871,x
5001,-0.386993,0.410126,0.817505,x
5002,-0.393509,0.408356,0.817719,x
5003,-0.392349,0.395309,0.8290860000000001,x
5004,-0.3900909999999999,0.3754119999999999,0.831543,x
5005,-0.391251,0.356903,0.8366389999999999,x
5006,-0.394653,0.346603,0.840607,x
5007,-0.396667,0.34581,0.8459629999999999,x
5008,-0.394531,0.349701,0.8463129999999999,x
5009,-0.394623,0.334335,0.8552700000000001,x
5010,-0.402008,0.322128,0.859192,x
5011,-0.403976,0.3277739999999999,0.860489,x
5012,-0.399124,0.346069,0.8502200000000001,x
5013,-0.400436,0.362564,0.8365940000000001,x
5014,-0.402023,0.366867,0.8383940000000001,x
5015,-0.4048,0.362625,0.837448,x
5016,-0.4001619999999999,0.349808,0.835297,x
5017,-0.4023739999999999,0.328598,0.836456,x
5018,-0.408905,0.320343,0.841675,x
5019,-0.410889,0.323837,0.848892,x
5020,-0.405823,0.328186,0.851166,x
5021,-0.403854,0.330933,0.851151,x
5022,-0.403595,0.333801,0.8531190000000001,x
5023,-0.4012449999999999,0.342941,0.853302,x
5024,-0.397858,0.341904,0.8551790000000001,x
5025,-0.392136,0.344513,0.855606,x
5026,-0.396851,0.354004,0.854843,x
5027,-0.399292,0.359238,0.8488620000000001,x
5028,-0.4000849999999999,0.361542,0.8416600000000001,x
5029,-0.3965909999999999,0.356583,0.8354799999999999,x
5030,-0.391754,0.3518679999999999,0.838226,x
5031,-0.394531,0.345474,0.8423309999999999,x
5032,-0.398499,0.340118,0.848358,x
5033,-0.399414,0.33342,0.8504639999999999,x
5034,-0.398544,0.325455,0.847885,x
5035,-0.398209,0.32132,0.84877,x
5036,-0.403809,0.321915,0.853775,x
5037,-0.405151,0.332428,0.8508760000000001,x
5038,-0.4048,0.335876,0.849548,x
5039,-0.402893,0.337952,0.85141,x
5040,-0.403381,0.346344,0.8545379999999999,x
5041,-0.397156,0.351608,0.849686,x
5042,-0.393982,0.350159,0.844147,x
5043,-0.39064,0.350998,0.83905,x
5044,-0.392242,0.352066,0.8414309999999999,x
5045,-0.3936159999999999,0.346283,0.846512,x
5046,-0.3991699999999999,0.3357239999999999,0.848877,x
5047,-0.397568,0.325348,0.8495790000000001,x
5048,-0.401077,0.318481,0.852615,x
5049,-0.401703,0.316055,0.856583,x
5050,-0.401337,0.322205,0.8569030000000001,x
5051,-0.398392,0.330307,0.853226,x
5052,-0.3952179999999999,0.336502,0.850418,x
5053,-0.394806,0.342102,0.848145,x
5054,-0.395554,0.345428,0.848358,x
5055,-0.397415,0.3491059999999999,0.843018,x
5056,-0.398102,0.346436,0.844727,x
5057,-0.39975,0.342102,0.844482,x
5058,-0.398834,0.34079,0.842957,x
5059,-0.400589,0.340942,0.848007,x
5060,-0.401688,0.334579,0.8517610000000001,x
5061,-0.400726,0.332153,0.8497620000000001,x
5062,-0.397461,0.323288,0.851089,x
5063,-0.398163,0.327911,0.851929,x
5064,-0.394852,0.33287,0.8524930000000001,x
5065,-0.39357,0.331573,0.8550719999999999,x
5066,-0.39418,0.333954,0.853485,x
5067,-0.394577,0.338882,0.8521120000000001,x
5068,-0.395752,0.338318,0.849045,x
5069,-0.39743,0.341736,0.845657,x
5070,-0.3972469999999999,0.341522,0.847809,x
5071,-0.3986659999999999,0.342133,0.8473360000000001,x
5072,-0.397919,0.340332,0.848251,x
5073,-0.401779,0.340134,0.8486940000000001,x
5074,-0.400421,0.338928,0.8486790000000001,x
5075,-0.396667,0.335144,0.8499450000000001,x
5076,-0.394516,0.334167,0.851303,x
5077,-0.3936159999999999,0.335098,0.851593,x
5078,-0.394196,0.332443,0.854294,x
5079,-0.394592,0.3311159999999999,0.856125,x
5080,-0.392609,0.333801,0.8527530000000001,x
5081,-0.391815,0.331314,0.847427,x
5082,-0.3980869999999999,0.3296659999999999,0.852173,x
5083,-0.3987429999999999,0.334778,0.852203,x
5084,-0.399841,0.335327,0.848389,x
5085,-0.396927,0.337341,0.848557,x
5086,-0.397598,0.34021,0.8474430000000001,x
5087,-0.398468,0.345734,0.8468629999999999,x
5088,-0.396133,0.346512,0.847931,x
5089,-0.394882,0.343903,0.847015,x
5090,-0.395523,0.340912,0.8490139999999999,x
5091,-0.394501,0.338226,0.8487549999999999,x
5092,-0.394196,0.334625,0.8518979999999999,x
5093,-0.393585,0.331009,0.8526309999999999,x
5094,-0.394241,0.3292239999999999,0.854965,x
5095,-0.393875,0.328506,0.8496549999999999,x
5096,-0.396027,0.325241,0.8483729999999999,x
5097,-0.398026,0.328827,0.851517,x
5098,-0.398407,0.333023,0.8541110000000001,x
5099,-0.398041,0.335342,0.8521270000000001,x
5100,-0.396866,0.338898,0.850037,x
5101,-0.399445,0.341644,0.848404,x
5102,-0.394958,0.341446,0.845413,x
5103,-0.395203,0.343552,0.847427,x
5104,-0.395569,0.341873,0.8500979999999999,x
5105,-0.395737,0.337631,0.8500209999999999,x
5106,-0.395309,0.334381,0.851196,x
5107,-0.397095,0.334061,0.8509059999999999,x
5108,-0.3967739999999999,0.330597,0.853973,x
5109,-0.391479,0.33107,0.8510129999999999,x
5110,-0.393509,0.331879,0.8518370000000001,x
5111,-0.3942719999999999,0.334061,0.8538969999999999,x
5112,-0.393692,0.33345,0.8513950000000001,x
5113,-0.394684,0.333862,0.8481290000000001,x
5114,-0.39743,0.337875,0.8464809999999999,x
5115,-0.3982699999999999,0.338776,0.848434,x
5116,-0.396973,0.33876,0.8494870000000001,x
5117,-0.39743,0.340073,0.8484649999999999,x
5118,-0.397125,0.339417,0.850082,x
5119,-0.39444,0.340057,0.8477020000000001,x
5120,-0.395081,0.333832,0.851089,x
5121,-0.395111,0.3376619999999999,0.8526309999999999,x
5122,-0.39476,0.33812,0.851425,x
5123,-0.395676,0.332993,0.8503719999999999,x
5124,-0.394638,0.333832,0.8522639999999999,x
5125,-0.392792,0.3352969999999999,0.8526459999999999,x
5126,-0.395584,0.332291,0.850723,x
5127,-0.393738,0.330917,0.849411,x
5128,-0.39415,0.330826,0.8514860000000001,x
5129,-0.4001159999999999,0.332855,0.8507389999999999,x
5130,-0.4005579999999999,0.336426,0.8500059999999999,x
5131,-0.397003,0.3385309999999999,0.846786,x
5132,-0.395798,0.340744,0.8493040000000001,x
5133,-0.396133,0.3405,0.8484799999999999,x
5134,-0.393921,0.341553,0.8512270000000001,x
5135,-0.3924559999999999,0.341339,0.8509979999999999,x
5136,-0.393295,0.340027,0.850922,x
5137,-0.395462,0.337692,0.850616,x
5138,-0.397552,0.334061,0.8512270000000001,x
5139,-0.397095,0.331406,0.849625,x
5140,-0.3971409999999999,0.331573,0.8493799999999999,x
5141,-0.393356,0.333542,0.850418,x
5142,-0.394257,0.331818,0.84935,x
5143,-0.395676,0.334244,0.850616,x
5144,-0.394684,0.336746,0.852081,x
5145,-0.395874,0.336334,0.8499450000000001,x
5146,-0.394531,0.341278,0.850174,x
5147,-0.3930659999999999,0.343597,0.849915,x
5148,-0.392258,0.343124,0.8514860000000001,x
5149,-0.394302,0.340057,0.852524,x
5150,-0.393707,0.33786,0.851318,x
5151,-0.395294,0.33313,0.848007,x
5152,-0.3937989999999999,0.330597,0.851349,x
5153,-0.397018,0.331833,0.8544459999999999,x
5154,-0.39888,0.33075,0.8522639999999999,x
5155,-0.39537,0.326355,0.8531799999999999,x
5156,-0.395721,0.331482,0.8535309999999999,x
5157,-0.397171,0.338654,0.851669,x
5158,-0.394318,0.3406369999999999,0.8505860000000001,x
5159,-0.392929,0.341614,0.848175,x
5160,-0.39386,0.341202,0.847458,x
5161,-0.394638,0.340286,0.850723,x
5162,-0.393356,0.341873,0.8486790000000001,x
5163,-0.395081,0.3392489999999999,0.8518680000000001,x
5164,-0.395111,0.33699,0.852448,x
5165,-0.394943,0.332092,0.851715,x
5166,-0.392136,0.332687,0.84967,x
5167,-0.39209,0.331238,0.850967,x
5168,-0.393936,0.327713,0.851593,x
5169,-0.394684,0.327835,0.855408,x
5170,-0.394363,0.328796,0.85614,x
5171,-0.39653,0.332916,0.8527680000000001,x
5172,-0.399109,0.338318,0.8509979999999999,x
5173,-0.395554,0.340958,0.848557,x
5174,-0.392654,0.343506,0.847458,x
5175,-0.393768,0.343994,0.847244,x
5176,-0.392624,0.3401949999999999,0.8506469999999999,x
5177,-0.392502,0.340042,0.850266,x
5178,-0.393677,0.337463,0.854218,x
5179,-0.393951,0.334106,0.851273,x
5180,-0.394226,0.330902,0.8536379999999999,x
5181,-0.391663,0.327164,0.8553620000000001,x
5182,-0.393585,0.330276,0.8537450000000001,x
5183,-0.391876,0.330658,0.851318,x
5184,-0.392471,0.332108,0.849625,x
5185,-0.393036,0.332657,0.8541110000000001,x
5186,-0.399307,0.331848,0.8544010000000001,x
5187,-0.4000849999999999,0.334808,0.850693,x
5188,-0.396759,0.336212,0.850418,x
5189,-0.396149,0.341934,0.8531040000000001,x
5190,-0.39328,0.343445,0.8488459999999999,x
5191,-0.3930659999999999,0.342896,0.8483729999999999,x
5192,-0.390762,0.342926,0.8503879999999999,x
5193,-0.392578,0.341934,0.851456,x
5194,-0.389648,0.336517,0.851685,x
5195,-0.390778,0.333817,0.854874,x
5196,-0.39238,0.334412,0.8551479999999999,x
5197,-0.393311,0.327988,0.850983,x
5198,-0.393845,0.326736,0.8513950000000001,x
5199,-0.394028,0.328735,0.849625,x
5200,-0.395447,0.330338,0.8504940000000001,x
5201,-0.394592,0.331284,0.852295,x
5202,-0.3992,0.333878,0.853348,x
5203,-0.396927,0.336914,0.851669,x
5204,-0.395126,0.338577,0.8499450000000001,x
5205,-0.3956449999999999,0.3397219999999999,0.8503719999999999,x
5206,-0.392761,0.342468,0.8504790000000001,x
5207,-0.391312,0.339066,0.8506469999999999,x
5208,-0.39325,0.33931,0.853592,x
5209,-0.392532,0.338501,0.8556819999999999,x
5210,-0.390549,0.335129,0.853348,x
5211,-0.390457,0.330933,0.8522489999999999,x
5212,-0.393951,0.331924,0.8538209999999999,x
5213,-0.395355,0.331543,0.852356,x
5214,-0.39476,0.332703,0.851318,x
5215,-0.39679,0.33374,0.851532,x
5216,-0.396866,0.3349,0.85051,x
5217,-0.393295,0.33757,0.851181,x
5218,-0.394806,0.338715,0.8526459999999999,x
5219,-0.3956909999999999,0.340118,0.851318,x
5220,-0.396866,0.340485,0.8478700000000001,x
5221,-0.394913,0.338211,0.850769,x
5222,-0.392944,0.338287,0.8519129999999999,x
5223,-0.392578,0.337997,0.850769,x
5224,-0.393936,0.33638,0.8517610000000001,x
5225,-0.3918,0.33226,0.849548,x
5226,-0.393356,0.33432,0.8500059999999999,x
5227,-0.393356,0.33139,0.850342,x
5228,-0.393234,0.331818,0.8548889999999999,x
5229,-0.3955079999999999,0.331131,0.8537600000000001,x
5230,-0.396973,0.326157,0.850418,x
5231,-0.397766,0.328629,0.85054,x
5232,-0.399231,0.331787,0.853775,x
5233,-0.397385,0.336838,0.8482059999999999,x
5234,-0.396942,0.337036,0.8464659999999999,x
5235,-0.3956909999999999,0.342361,0.850433,x
5236,-0.391571,0.3414,0.852173,x
5237,-0.392624,0.342682,0.8506469999999999,x
5238,-0.390442,0.341461,0.852982,x
5239,-0.390717,0.340607,0.8541719999999999,x
5240,-0.393158,0.337952,0.8522639999999999,x
5241,-0.391602,0.336426,0.8507540000000001,x
5242,-0.3955079999999999,0.334167,0.8530120000000001,x
5243,-0.393997,0.334656,0.854141,x
5244,-0.394867,0.331955,0.853195,x
5245,-0.397308,0.324951,0.847809,x
5246,-0.396439,0.327896,0.851273,x
5247,-0.399536,0.330231,0.854355,x
5248,-0.397736,0.33226,0.85321,x
5249,-0.391953,0.3377989999999999,0.8501129999999999,x
5250,-0.39473,0.340332,0.8481290000000001,x
5251,-0.393494,0.338257,0.852295,x
5252,-0.392105,0.339828,0.854248,x
5253,-0.393753,0.343765,0.852707,x
5254,-0.395599,0.341705,0.850967,x
5255,-0.395782,0.338562,0.850555,x
5256,-0.3919829999999999,0.340652,0.85141,x
5257,-0.39389,0.338165,0.85051,x
5258,-0.392426,0.3357699999999999,0.8522190000000001,x
5259,-0.391205,0.334564,0.849289,x
5260,-0.394363,0.3311,0.8491059999999999,x
5261,-0.3955079999999999,0.330978,0.847183,x
5262,-0.397079,0.331314,0.852783,x
5263,-0.3959809999999999,0.335022,0.852951,x
5264,-0.394669,0.333832,0.851974,x
5265,-0.39325,0.337448,0.850571,x
5266,-0.395813,0.338898,0.848175,x
5267,-0.3946989999999999,0.33725,0.8495940000000001,x
5268,-0.39447,0.336517,0.8479,x
5269,-0.392944,0.340836,0.849625,x
5270,-0.393753,0.34108,0.8520049999999999,x
5271,-0.391998,0.339493,0.8517,x
5272,-0.3946989999999999,0.337997,0.8527370000000001,x
5273,-0.391449,0.33783,0.84993,x
5274,-0.391769,0.336914,0.854248,x
5275,-0.392105,0.332108,0.8524930000000001,x
5276,-0.390991,0.332123,0.850616,x
5277,-0.394608,0.3285679999999999,0.851685,x
5278,-0.396515,0.330658,0.8543700000000001,x
5279,-0.39624,0.331863,0.852036,x
5280,-0.398972,0.335419,0.852081,x
5281,-0.394806,0.3366389999999999,0.8489530000000001,x
5282,-0.393005,0.340118,0.8478389999999999,x
5283,-0.395676,0.340942,0.849258,x
5284,-0.395889,0.341782,0.8526459999999999,x
5285,-0.39183,0.3401949999999999,0.850815,x
5286,-0.392822,0.3367159999999999,0.8516540000000001,x
5287,-0.391678,0.335754,0.855469,x
5288,-0.392883,0.337372,0.853302,x
5289,-0.39183,0.3336179999999999,0.851196,x
5290,-0.39061,0.33316,0.852844,x
5291,-0.394424,0.332275,0.8526459999999999,x
5292,-0.394363,0.332489,0.850143,x
5293,-0.395004,0.336136,0.850693,x
5294,-0.392944,0.33902,0.8526459999999999,x
5295,-0.39415,0.336823,0.8503719999999999,x
5296,-0.39299,0.336624,0.850327,x
5297,-0.393021,0.339813,0.8512270000000001,x
5298,-0.391586,0.3375849999999999,0.852295,x
5299,-0.393738,0.334015,0.8503569999999999,x
5300,-0.393219,0.336838,0.851532,x
5301,-0.393372,0.336777,0.851334,x
5302,-0.394363,0.33345,0.8514860000000001,x
5303,-0.392578,0.334366,0.850937,x
5304,-0.392654,0.334396,0.8554229999999999,x
5305,-0.392014,0.3361969999999999,0.8551030000000001,x
5306,-0.391739,0.336029,0.8500209999999999,x
5307,-0.392105,0.333221,0.851349,x
5308,-0.393356,0.334717,0.853073,x
5309,-0.394928,0.3357699999999999,0.855988,x
5310,-0.39444,0.337631,0.8500209999999999,x
5311,-0.394897,0.333878,0.8507540000000001,x
5312,-0.394379,0.334595,0.848892,x
5313,-0.394043,0.337952,0.850433,x
5314,-0.392792,0.335342,0.850418,x
5315,-0.392014,0.336807,0.8556819999999999,x
5316,-0.392441,0.335922,0.8565520000000001,x
5317,-0.389847,0.336777,0.852844,x
5318,-0.392502,0.333511,0.8491059999999999,x
5319,-0.393356,0.334793,0.852295,x
5320,-0.391373,0.33461,0.854584,x
5321,-0.39238,0.33284,0.8508,x
5322,-0.394135,0.332733,0.852982,x
5323,-0.393646,0.334396,0.8512120000000001,x
5324,-0.393051,0.3336639999999999,0.8491209999999999,x
5325,-0.39035,0.336502,0.84996,x
5326,-0.3921659999999999,0.338684,0.8531489999999999,x
5327,-0.394333,0.338562,0.8502200000000001,x
5328,-0.39209,0.336365,0.850067,x
5329,-0.393555,0.336411,0.849686,x
5330,-0.394241,0.335464,0.84845,x
5331,-0.393509,0.332993,0.8514709999999999,x
5332,-0.391907,0.3340909999999999,0.852325,x
5333,-0.391617,0.334167,0.854324,x
5334,-0.390503,0.334885,0.850891,x
5335,-0.392685,0.333542,0.8549040000000001,x
5336,-0.39035,0.3365329999999999,0.855835,x
5337,-0.3910679999999999,0.335312,0.852142,x
5338,-0.39238,0.33461,0.854034,x
5339,-0.3905639999999999,0.335785,0.8533940000000001,x
5340,-0.392242,0.338776,0.851273,x
5341,-0.393311,0.340408,0.850815,x
5342,-0.395004,0.338013,0.848984,x
5343,-0.395248,0.338669,0.8518370000000001,x
5344,-0.3956909999999999,0.339203,0.8516389999999999,x
5345,-0.396683,0.3361659999999999,0.8518680000000001,x
5346,-0.395355,0.3342739999999999,0.852676,x
5347,-0.392807,0.332291,0.8518370000000001,x
5348,-0.393494,0.333389,0.852173,x
5349,-0.389343,0.332809,0.853928,x
5350,-0.391663,0.333206,0.852615,x
5351,-0.394821,0.335632,0.850403,x
5352,-0.391388,0.33429,0.8500209999999999,x
5353,-0.391006,0.333466,0.8531340000000001,x
5354,-0.389771,0.336975,0.8517459999999999,x
5355,-0.392776,0.3357239999999999,0.8550110000000001,x
5356,-0.39679,0.333679,0.8535459999999999,x
5357,-0.3930659999999999,0.331741,0.846924,x
5358,-0.393631,0.331223,0.849518,x
5359,-0.389206,0.330887,0.849075,x
5360,-0.389908,0.336075,0.848419,x
5361,-0.395493,0.33934,0.850449,x
5362,-0.390228,0.340103,0.8538209999999999,x
5363,-0.3915099999999999,0.333649,0.853348,x
5364,-0.396408,0.328842,0.855484,x
5365,-0.395996,0.326309,0.851883,x
5366,-0.398315,0.328171,0.851562,x
5367,-0.402313,0.33551,0.849289,x
5368,-0.401489,0.33812,0.850723,x
5369,-0.397827,0.340439,0.8517299999999999,x
5370,-0.395096,0.344711,0.8508,x
5371,-0.397308,0.346786,0.8496090000000001,x
5372,-0.394867,0.353149,0.8495790000000001,x
5373,-0.390396,0.356781,0.8437959999999999,x
5374,-0.390076,0.368469,0.834686,x
5375,-0.381943,0.368164,0.8398899999999999,x
5376,-0.381195,0.364349,0.848419,x
5377,-0.386063,0.366714,0.8508760000000001,x
5378,-0.393631,0.377609,0.841858,x
5379,-0.397598,0.381165,0.83078,x
5380,-0.398117,0.377365,0.8302,x
5381,-0.399536,0.369827,0.82547,x
5382,-0.406769,0.375397,0.826675,x
5383,-0.40155,0.381027,0.8239290000000001,x
5384,-0.396866,0.394073,0.823166,x
5385,-0.398621,0.403946,0.829224,x
5386,-0.403198,0.407471,0.816818,x
5387,-0.402954,0.407303,0.828415,x
5388,-0.401505,0.420441,0.824326,x
5389,-0.381439,0.420731,0.82132,x
5390,-0.382263,0.418335,0.81662,x
5391,-0.385788,0.422058,0.8087310000000001,x
5392,-0.377945,0.422501,0.809982,x
5393,-0.383911,0.427689,0.8072050000000001,x
5394,-0.379395,0.432953,0.8040010000000001,x
5395,-0.3798829999999999,0.4422609999999999,0.8078770000000001,x
5396,-0.379181,0.4379119999999999,0.814484,x
5397,-0.379959,0.436066,0.8140109999999999,x
5398,-0.38269,0.4354399999999999,0.8119350000000001,x
5399,-0.377838,0.4392399999999999,0.8221440000000001,x
5400,-0.377609,0.434586,0.821548,x
5401,-0.384903,0.431213,0.8172149999999999,x
5402,-0.394333,0.435883,0.808014,x
5403,-0.397186,0.4368439999999999,0.804138,x
5404,-0.403107,0.436584,0.790466,x
5405,-0.404602,0.441391,0.790985,x
5406,-0.400146,0.443237,0.794876,x
5407,-0.396698,0.44191,0.802292,x
5408,-0.389496,0.438751,0.805664,x
5409,-0.387817,0.435608,0.8101649999999999,x
5410,-0.391251,0.4315029999999999,0.810547,x
5411,-0.390488,0.4286649999999999,0.810913,x
5412,-0.388657,0.4424899999999999,0.81395,x
5413,-0.393753,0.4488069999999999,0.804657,x
5414,-0.392181,0.439377,0.807327,x
5415,-0.3921659999999999,0.432541,0.808716,x
5416,-0.400055,0.439224,0.809479,x
5417,-0.404282,0.452164,0.8075260000000001,x
5418,-0.390518,0.463043,0.792557,x
5419,-0.385696,0.457611,0.7884369999999999,x
5420,-0.387253,0.452438,0.793259,x
5421,-0.400146,0.453217,0.8014220000000001,x
5422,-0.403229,0.4529109999999999,0.801758,x
5423,-0.399872,0.454422,0.806335,x
5424,-0.392822,0.465881,0.79628,x
5425,-0.395355,0.467087,0.79866,x
5426,-0.401642,0.457809,0.7934720000000001,x
5427,-0.401596,0.463898,0.790283,x
5428,-0.382797,0.478058,0.782913,x
5429,-0.382309,0.480286,0.779404,x
5430,-0.380554,0.4876859999999999,0.7808069999999999,x
5431,-0.376953,0.485519,0.772491,x
5432,-0.372787,0.491272,0.774323,x
5433,-0.370453,0.496552,0.776367,x
5434,-0.369843,0.495438,0.7772060000000001,x
5435,-0.362198,0.4921109999999999,0.780258,x
5436,-0.366791,0.494629,0.7849119999999999,x
5437,-0.3704679999999999,0.4892579999999999,0.783676,x
5438,-0.373276,0.484604,0.778931,x
5439,-0.37355,0.488235,0.777252,x
5440,-0.37381,0.495087,0.772598,x
5441,-0.370148,0.499176,0.778366,x
5442,-0.369644,0.499588,0.78418,x
5443,-0.3730469999999999,0.5010680000000001,0.784302,x
5444,-0.371948,0.502182,0.779373,x
5445,-0.369858,0.50116,0.77774,x
5446,-0.368774,0.4999689999999999,0.7776029999999999,x
5447,-0.370789,0.497589,0.779297,x
5448,-0.3699949999999999,0.4970699999999999,0.7810520000000001,x
